id,batchID,batchIDLastChangedAt,chat,director,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JGZ4AM7THMZGW5M2V1E6MB5E,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:58:37.690762221Z,,,,,,FALSE,2025-01-07T00:58:37.690762221Z,01JGZ1JZ8NW40KBCX0V75X3ASW,2025-01-07T00:58:37.690762221Z,63,2025-01-07T00:58:37.690762221Z,65,2025-01-07T00:58:37.690762221Z,3,2025-01-07T00:58:37.690762221Z,4,2025-01-07T00:58:37.690762221Z,,,2,2025-01-07T00:58:51.539819944Z,FALSE,2025-01-07T00:58:37.690762221Z,"[""/tangrams/38_450.png"",""/tangrams/41_148.png"",""/tangrams/152_69.png"",""/tangrams/455_369.png""]",2025-01-07T00:58:37.690762221Z,/tangrams/152_69.png,2025-01-07T00:58:37.690762221Z,16,2025-01-07T00:58:37.690762221Z,63,2025-01-07T00:58:37.690762221Z
01JGZ26EJ2JX3K6M6DRT21D8NV,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.650583639Z,"[{""text"":""long flat base spike up"",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""."",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""."",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1ZY5F3WYAK7V5DZWPSGQD,2025-01-07T00:57:34.843238535Z,TRUE,2025-01-07T00:57:44.72939713Z,TRUE,2025-01-07T00:57:43.735456219Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.650583639Z,44,2025-01-07T00:21:23.650583639Z,65,2025-01-07T00:21:23.650583639Z,2,2025-01-07T00:21:23.650583639Z,4,2025-01-07T00:21:23.650583639Z,/tangrams/415_61.png,2025-01-07T00:57:44.72939713Z,2,2025-01-07T00:21:25.103496705Z,TRUE,2025-01-07T00:56:03.156723535Z,"[""/tangrams/415_61.png"",""/tangrams/65_61.png"",""/tangrams/65_272.png"",""/tangrams/415_272.png""]",2025-01-07T00:21:23.650583639Z,/tangrams/415_61.png,2025-01-07T00:21:23.650583639Z,13,2025-01-07T00:21:23.650583639Z,44,2025-01-07T00:21:23.650583639Z
01JGZ2F5NT90BYQKQPJAD0G4H1,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:26:09.466333222Z,"[{""text"":""top right"",""sender"":{""id"":""01JGZ1VPDVF3N9XVYQKWC5VSR0"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1VPDVF3N9XVYQKWC5VSR0,2025-01-07T00:46:29.944572784Z,FALSE,2025-01-07T00:46:39.283834792Z,TRUE,2025-01-07T00:46:39.194326481Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:26:09.466333222Z,33,2025-01-07T00:26:09.466333222Z,65,2025-01-07T00:26:09.466333222Z,2,2025-01-07T00:26:09.466333222Z,4,2025-01-07T00:26:09.466333222Z,/tangrams/143_212.png,2025-01-07T00:46:39.283834792Z,2,2025-01-07T00:26:10.750879784Z,TRUE,2025-01-07T00:46:19.291156968Z,"[""/tangrams/75_248.png"",""/tangrams/143_212.png"",""/tangrams/240_373.png"",""/tangrams/389_348.png""]",2025-01-07T00:26:09.466333222Z,/tangrams/240_373.png,2025-01-07T00:26:09.466333222Z,2,2025-01-07T00:26:09.466333222Z,33,2025-01-07T00:26:09.466333222Z
01JGZ4AJATE87EV7TPS5GBA757,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:58:35.738659461Z,,,,,,FALSE,2025-01-07T00:58:35.738659461Z,01JGZ1JZ8NW40KBCX0V75X3ASW,2025-01-07T00:58:35.738659461Z,29,2025-01-07T00:58:35.738659461Z,65,2025-01-07T00:58:35.738659461Z,1,2025-01-07T00:58:35.738659461Z,4,2025-01-07T00:58:35.738659461Z,,,2,2025-01-07T00:58:44.202877729Z,FALSE,2025-01-07T00:58:35.738659461Z,"[""/tangrams/152_148.png"",""/tangrams/38_450.png"",""/tangrams/455_69.png"",""/tangrams/41_369.png""]",2025-01-07T00:58:35.738659461Z,/tangrams/152_148.png,2025-01-07T00:58:35.738659461Z,14,2025-01-07T00:58:35.738659461Z,29,2025-01-07T00:58:35.738659461Z
01JGZ1Y49BD4VC8R9K3JQ0G0WJ,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:50.987099287Z,"[{""text"":""Bottom has \""spikes\"" left and right"",""sender"":{""id"":""01JGZ1RYJ4KTDP08939A90P03W"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RYJ4KTDP08939A90P03W,2025-01-07T00:25:23.01308983Z,TRUE,2025-01-07T00:25:34.999713673Z,TRUE,2025-01-07T00:25:34.985587644Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:50.987099287Z,13,2025-01-07T00:16:50.987099287Z,65,2025-01-07T00:16:50.987099287Z,0,2025-01-07T00:16:50.987099287Z,4,2025-01-07T00:16:50.987099287Z,/tangrams/415_83.png,2025-01-07T00:25:34.999713673Z,2,2025-01-07T00:16:51.288943491Z,TRUE,2025-01-07T00:25:11.693989523Z,"[""/tangrams/465_426.png"",""/tangrams/196_448.png"",""/tangrams/415_83.png"",""/tangrams/158_56.png""]",2025-01-07T00:16:50.987099287Z,/tangrams/415_83.png,2025-01-07T00:16:50.987099287Z,14,2025-01-07T00:16:50.987099287Z,13,2025-01-07T00:16:50.987099287Z
01JGZ20EZS1F4FT85FVK4AG2Y2,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.481240209Z,"[{""text"":""2 small legs. 2 triangles top left"",""sender"":{""id"":""01JGZ1T2E2NQGWSG548FSTVSBS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1T2E2NQGWSG548FSTVSBS,2025-01-07T00:41:21.506834347Z,TRUE,2025-01-07T00:42:32.68932609Z,TRUE,2025-01-07T00:42:32.164251104Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.481240209Z,28,2025-01-07T00:18:07.481240209Z,65,2025-01-07T00:18:07.481240209Z,1,2025-01-07T00:18:07.481240209Z,4,2025-01-07T00:18:07.481240209Z,/tangrams/118_407.png,2025-01-07T00:42:32.68932609Z,2,2025-01-07T00:18:08.069024784Z,TRUE,2025-01-07T00:41:04.546525324Z,"[""/tangrams/303_339.png"",""/tangrams/231_240.png"",""/tangrams/302_469.png"",""/tangrams/118_407.png""]",2025-01-07T00:18:07.481240209Z,/tangrams/118_407.png,2025-01-07T00:18:07.481240209Z,13,2025-01-07T00:18:07.481240209Z,28,2025-01-07T00:18:07.481240209Z
01JGZ20F067GH5P8VXYM18ZMYG,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.49408559Z,"[{""text"":""Legs both bottom left and right"",""sender"":{""id"":""01JGZ1S84XG3Y97MGBG44FP5R0"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1S84XG3Y97MGBG44FP5R0,2025-01-07T00:46:44.259559397Z,TRUE,2025-01-07T00:46:51.416230801Z,TRUE,2025-01-07T00:46:51.370756699Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.49408559Z,35,2025-01-07T00:18:07.49408559Z,65,2025-01-07T00:18:07.49408559Z,2,2025-01-07T00:18:07.49408559Z,4,2025-01-07T00:18:07.49408559Z,/tangrams/118_339.png,2025-01-07T00:46:51.416230801Z,2,2025-01-07T00:18:08.197842478Z,TRUE,2025-01-07T00:46:23.933998145Z,"[""/tangrams/231_240.png"",""/tangrams/118_339.png"",""/tangrams/302_407.png"",""/tangrams/303_469.png""]",2025-01-07T00:18:07.49408559Z,/tangrams/118_339.png,2025-01-07T00:18:07.49408559Z,4,2025-01-07T00:18:07.49408559Z,35,2025-01-07T00:18:07.49408559Z
01JGZ25S2PSE3VN89S63RDBEDT,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:21:01.654493828Z,"[{""text"":""Same black diamond"",""sender"":{""id"":""01JGZ1RJTH934E99B6DAFAQ5V5"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Half way there"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""phew"",""sender"":{""id"":""01JGZ1RJTH934E99B6DAFAQ5V5"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""i know"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""lol"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""frozen"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""Mhm same"",""sender"":{""id"":""01JGZ1RJTH934E99B6DAFAQ5V5"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RJTH934E99B6DAFAQ5V5,2025-01-07T00:38:17.633412635Z,TRUE,2025-01-07T00:38:20.099626301Z,TRUE,2025-01-07T00:38:19.343907047Z,01JGZ1J6QX7N1Q5REWV6S61X60,2025-01-07T00:21:01.654493828Z,31,2025-01-07T00:21:01.654493828Z,65,2025-01-07T00:21:01.654493828Z,1,2025-01-07T00:21:01.654493828Z,4,2025-01-07T00:21:01.654493828Z,/tangrams/289_308.png,2025-01-07T00:38:20.099626301Z,2,2025-01-07T00:21:02.629963938Z,TRUE,2025-01-07T00:37:26.745630994Z,"[""/tangrams/47_13.png"",""/tangrams/289_308.png"",""/tangrams/139_418.png"",""/tangrams/343_165.png""]",2025-01-07T00:21:01.654493828Z,/tangrams/289_308.png,2025-01-07T00:21:01.654493828Z,16,2025-01-07T00:21:01.654493828Z,31,2025-01-07T00:21:01.654493828Z
01JGZ1YQVTKMQ7BK6SS6YPJ1V8,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:17:11.034021468Z,"[{""text"":""letter C"",""sender"":{""id"":""01JGZ1V3JBNF4CFYVAGS88ZS2E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1V3JBNF4CFYVAGS88ZS2E,2025-01-07T00:39:36.760181881Z,TRUE,2025-01-07T00:39:47.102594703Z,TRUE,2025-01-07T00:39:47.06256476Z,01JGZ1JTFPNZ10B2SXBEYNMS9G,2025-01-07T00:17:11.034021468Z,38,2025-01-07T00:17:11.034021468Z,65,2025-01-07T00:17:11.034021468Z,2,2025-01-07T00:17:11.034021468Z,4,2025-01-07T00:17:11.034021468Z,/tangrams/361_25.png,2025-01-07T00:39:47.102594703Z,2,2025-01-07T00:17:11.726158509Z,TRUE,2025-01-07T00:39:32.400022571Z,"[""/tangrams/98_374.png"",""/tangrams/214_421.png"",""/tangrams/428_305.png"",""/tangrams/361_25.png""]",2025-01-07T00:17:11.034021468Z,/tangrams/361_25.png,2025-01-07T00:17:11.034021468Z,7,2025-01-07T00:17:11.034021468Z,38,2025-01-07T00:17:11.034021468Z
01JGZ2F5BM6NHP5YGWKEMYWQKJ,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:26:09.140465529Z,"[{""text"":""WHAT IS THE TARGET"",""sender"":{""id"":""01JGZ1VPDVF3N9XVYQKWC5VSR0"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""The first shape top left"",""sender"":{""id"":""01JGZ1W1EBA4WB7SW4Y5S9Y373"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1W1EBA4WB7SW4Y5S9Y373,2025-01-07T00:27:12.010790876Z,FALSE,2025-01-07T00:27:45.283997135Z,TRUE,2025-01-07T00:27:45.117553812Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:26:09.140465529Z,0,2025-01-07T00:26:09.140465529Z,65,2025-01-07T00:26:09.140465529Z,0,2025-01-07T00:26:09.140465529Z,4,2025-01-07T00:26:09.140465529Z,/tangrams/240_373.png,2025-01-07T00:27:45.283997135Z,2,2025-01-07T00:26:09.555197501Z,TRUE,2025-01-07T00:26:14.828317085Z,"[""/tangrams/240_373.png"",""/tangrams/143_348.png"",""/tangrams/389_248.png"",""/tangrams/75_212.png""]",2025-01-07T00:26:09.140465529Z,/tangrams/75_212.png,2025-01-07T00:26:09.140465529Z,1,2025-01-07T00:26:09.140465529Z,0,2025-01-07T00:26:09.140465529Z
01JGZ349CK3QS2T4PC39151BJ7,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:37:41.395273806Z,"[{""text"":""house with chimney on top flat bottom bucket"",""sender"":{""id"":""01JGZ2RN3HPDEH59H1BFYSCHAT"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ2RN3HPDEH59H1BFYSCHAT,2025-01-07T01:23:47.431370977Z,TRUE,2025-01-07T01:23:58.076295879Z,TRUE,2025-01-07T01:23:57.950517383Z,01JGZ2J71XN8Q7J627EBMRDRH5,2025-01-07T00:37:41.395273806Z,58,2025-01-07T00:37:41.395273806Z,65,2025-01-07T00:37:41.395273806Z,3,2025-01-07T00:37:41.395273806Z,4,2025-01-07T00:37:41.395273806Z,/tangrams/23_467.png,2025-01-07T01:23:58.076295879Z,2,2025-01-07T00:37:48.534673408Z,TRUE,2025-01-07T01:23:35.078782275Z,"[""/tangrams/23_467.png"",""/tangrams/32_5.png"",""/tangrams/32_467.png"",""/tangrams/23_5.png""]",2025-01-07T00:37:41.395273806Z,/tangrams/23_467.png,2025-01-07T00:37:41.395273806Z,11,2025-01-07T00:37:41.395273806Z,58,2025-01-07T00:37:41.395273806Z
01JGZ46F1K3RH988W74NS0S6H7,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:56:21.299386589Z,"[{""text"":""house pointy at top"",""sender"":{""id"":""01JGZ3VV3C5A6QWRQZS1XEZF12"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ3VV3C5A6QWRQZS1XEZF12,2025-01-07T01:33:19.758860626Z,TRUE,2025-01-07T01:33:30.383242209Z,TRUE,2025-01-07T01:33:30.289598358Z,01JGZ2J7237RK699F2RP9MBZAC,2025-01-07T00:56:21.299386589Z,42,2025-01-07T00:56:21.299386589Z,65,2025-01-07T00:56:21.299386589Z,2,2025-01-07T00:56:21.299386589Z,4,2025-01-07T00:56:21.299386589Z,/tangrams/140_33.png,2025-01-07T01:33:30.383242209Z,2,2025-01-07T00:56:33.038977194Z,TRUE,2025-01-07T01:33:05.03423275Z,"[""/tangrams/432_262.png"",""/tangrams/101_24.png"",""/tangrams/140_33.png"",""/tangrams/315_159.png""]",2025-01-07T00:56:21.299386589Z,/tangrams/140_33.png,2025-01-07T00:56:21.299386589Z,11,2025-01-07T00:56:21.299386589Z,42,2025-01-07T00:56:21.299386589Z
01JGZ4PDES5Z6QCE6KHF9AQMHF,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:03.961658163Z,,,,,,FALSE,2025-01-07T01:05:03.961658163Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:03.961658163Z,61,2025-01-07T01:05:03.961658163Z,65,2025-01-07T01:05:03.961658163Z,3,2025-01-07T01:05:03.961658163Z,4,2025-01-07T01:05:03.961658163Z,,,2,2025-01-07T01:05:22.939935191Z,FALSE,2025-01-07T01:05:03.961658163Z,"[""/tangrams/25_203.png"",""/tangrams/119_1.png"",""/tangrams/177_330.png"",""/tangrams/343_388.png""]",2025-01-07T01:05:03.961658163Z,/tangrams/343_388.png,2025-01-07T01:05:03.961658163Z,14,2025-01-07T01:05:03.961658163Z,61,2025-01-07T01:05:03.961658163Z
01JGZ20F0K11SEDNKZNA5BGCCZ,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.507704792Z,"[{""text"":""Leg bottom right"",""sender"":{""id"":""01JGZ1T2E2NQGWSG548FSTVSBS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1T2E2NQGWSG548FSTVSBS,2025-01-07T00:49:15.199844875Z,TRUE,2025-01-07T00:49:23.997676737Z,TRUE,2025-01-07T00:49:23.946565891Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.507704792Z,42,2025-01-07T00:18:07.507704792Z,65,2025-01-07T00:18:07.507704792Z,2,2025-01-07T00:18:07.507704792Z,4,2025-01-07T00:18:07.507704792Z,/tangrams/231_339.png,2025-01-07T00:49:23.997676737Z,2,2025-01-07T00:18:08.334729933Z,TRUE,2025-01-07T00:49:09.663499954Z,"[""/tangrams/231_339.png"",""/tangrams/302_240.png"",""/tangrams/303_469.png"",""/tangrams/118_407.png""]",2025-01-07T00:18:07.507704792Z,/tangrams/231_339.png,2025-01-07T00:18:07.507704792Z,11,2025-01-07T00:18:07.507704792Z,42,2025-01-07T00:18:07.507704792Z
01JGZ2H5DKD0WBQ7CY6D77W4HA,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.739084201Z,,,,,,FALSE,2025-01-07T00:27:14.739084201Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.739084201Z,27,2025-01-07T00:27:14.739084201Z,65,2025-01-07T00:27:14.739084201Z,1,2025-01-07T00:27:14.739084201Z,4,2025-01-07T00:27:14.739084201Z,,,2,2025-01-07T00:27:15.87910124Z,FALSE,2025-01-07T00:27:14.739084201Z,"[""/tangrams/25_141.png"",""/tangrams/265_277.png"",""/tangrams/184_97.png"",""/tangrams/456_8.png""]",2025-01-07T00:27:14.739084201Z,/tangrams/25_141.png,2025-01-07T00:27:14.739084201Z,12,2025-01-07T00:27:14.739084201Z,27,2025-01-07T00:27:14.739084201Z
01JGZ2TAQ5TNJPN3QJNDSN70T8,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:15.077928191Z,"[{""text"":""one leg looks like sword"",""sender"":{""id"":""01JGZ2JYB9TRX3S5Q203831FG4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""triangle for head/hat"",""sender"":{""id"":""01JGZ2JYB9TRX3S5Q203831FG4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ2JYB9TRX3S5Q203831FG4,2025-01-07T00:40:28.692746319Z,TRUE,2025-01-07T00:40:35.378661662Z,TRUE,2025-01-07T00:40:35.335841626Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:15.077928191Z,9,2025-01-07T00:32:15.077928191Z,65,2025-01-07T00:32:15.077928191Z,0,2025-01-07T00:32:15.077928191Z,4,2025-01-07T00:32:15.077928191Z,/tangrams/323_22.png,2025-01-07T00:40:35.378661662Z,2,2025-01-07T00:32:16.967259383Z,TRUE,2025-01-07T00:40:01.711371612Z,"[""/tangrams/86_22.png"",""/tangrams/323_69.png"",""/tangrams/86_69.png"",""/tangrams/323_22.png""]",2025-01-07T00:32:15.077928191Z,/tangrams/323_22.png,2025-01-07T00:32:15.077928191Z,10,2025-01-07T00:32:15.077928191Z,9,2025-01-07T00:32:15.077928191Z
01JGZ2TBMBSWWDB534EZXQXSPT,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:16.011562893Z,,,,,,FALSE,2025-01-07T00:32:16.011562893Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:16.011562893Z,57,2025-01-07T00:32:16.011562893Z,65,2025-01-07T00:32:16.011562893Z,3,2025-01-07T00:32:16.011562893Z,4,2025-01-07T00:32:16.011562893Z,,,2,2025-01-07T00:32:20.972648382Z,FALSE,2025-01-07T00:32:16.011562893Z,"[""/tangrams/237_22.png"",""/tangrams/323_22.png"",""/tangrams/323_404.png"",""/tangrams/237_404.png""]",2025-01-07T00:32:16.011562893Z,/tangrams/323_22.png,2025-01-07T00:32:16.011562893Z,10,2025-01-07T00:32:16.011562893Z,57,2025-01-07T00:32:16.011562893Z
01JGZ3BNJW3JMKK2EFH0YMS81T,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:41:43.260323836Z,"[{""text"":""white square and black recangle"",""sender"":{""id"":""01JGZ35JFMKR5D7ZCZQRMAXZAB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ35JFMKR5D7ZCZQRMAXZAB,2025-01-07T00:48:19.851183212Z,TRUE,2025-01-07T00:48:31.750510288Z,TRUE,2025-01-07T00:48:31.255344728Z,01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2025-01-07T00:41:43.260323836Z,8,2025-01-07T00:41:43.260323836Z,65,2025-01-07T00:41:43.260323836Z,0,2025-01-07T00:41:43.260323836Z,4,2025-01-07T00:41:43.260323836Z,/tangrams/349_178.png,2025-01-07T00:48:31.750510288Z,2,2025-01-07T00:41:44.616492022Z,TRUE,2025-01-07T00:48:04.860335559Z,"[""/tangrams/349_178.png"",""/tangrams/436_52.png"",""/tangrams/334_356.png"",""/tangrams/83_260.png""]",2025-01-07T00:41:43.260323836Z,/tangrams/349_178.png,2025-01-07T00:41:43.260323836Z,9,2025-01-07T00:41:43.260323836Z,8,2025-01-07T00:41:43.260323836Z
01JGZ46FZP193ZFHP3A76Q2J1K,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:56:22.262399115Z,"[{""text"":""looks like it has eyes"",""sender"":{""id"":""01JGZ3VV3C5A6QWRQZS1XEZF12"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""diamond chin"",""sender"":{""id"":""01JGZ3VV3C5A6QWRQZS1XEZF12"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ3VV3C5A6QWRQZS1XEZF12,2025-01-07T01:31:17.286503446Z,TRUE,2025-01-07T01:31:26.09125337Z,TRUE,2025-01-07T01:31:25.994663964Z,01JGZ2J7237RK699F2RP9MBZAC,2025-01-07T00:56:22.262399115Z,38,2025-01-07T00:56:22.262399115Z,65,2025-01-07T00:56:22.262399115Z,2,2025-01-07T00:56:22.262399115Z,4,2025-01-07T00:56:22.262399115Z,/tangrams/176_121.png,2025-01-07T01:31:26.09125337Z,2,2025-01-07T00:56:32.163720467Z,TRUE,2025-01-07T01:30:24.855938573Z,"[""/tangrams/101_24.png"",""/tangrams/176_121.png"",""/tangrams/233_131.png"",""/tangrams/140_33.png""]",2025-01-07T00:56:22.262399115Z,/tangrams/176_121.png,2025-01-07T00:56:22.262399115Z,7,2025-01-07T00:56:22.262399115Z,38,2025-01-07T00:56:22.262399115Z
01JGZ20F1KPQEBD2CZAFDQ5T9R,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.539803334Z,,,,FALSE,2025-01-07T01:02:50.75185713Z,TRUE,2025-01-07T01:02:50.543521328Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.539803334Z,59,2025-01-07T00:18:07.539803334Z,65,2025-01-07T00:18:07.539803334Z,3,2025-01-07T00:18:07.539803334Z,4,2025-01-07T00:18:07.539803334Z,,2025-01-07T01:02:50.75185713Z,2,2025-01-07T00:18:08.687605595Z,TRUE,2025-01-07T01:01:45.368692947Z,"[""/tangrams/303_339.png"",""/tangrams/302_240.png"",""/tangrams/231_407.png"",""/tangrams/118_469.png""]",2025-01-07T00:18:07.539803334Z,/tangrams/231_407.png,2025-01-07T00:18:07.539803334Z,12,2025-01-07T00:18:07.539803334Z,59,2025-01-07T00:18:07.539803334Z
01JGZ2H54XMYCW2QWSG1AVYQPM,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.461947631Z,"[{""text"":""500"",""sender"":{""id"":""01JGZ23NNQAMGGP4CCDV70T05X"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""balckbox"",""sender"":{""id"":""01JGZ274GWN1Z8AP5YSTM6YKR9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ23NNQAMGGP4CCDV70T05X,2025-01-07T00:30:36.523035736Z,FALSE,2025-01-07T00:30:39.652245988Z,TRUE,2025-01-07T00:30:39.619702696Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.461947631Z,2,2025-01-07T00:27:14.461947631Z,65,2025-01-07T00:27:14.461947631Z,0,2025-01-07T00:27:14.461947631Z,4,2025-01-07T00:27:14.461947631Z,,2025-01-07T00:30:39.652245988Z,2,2025-01-07T00:27:14.985953099Z,TRUE,2025-01-07T00:29:35.98691155Z,"[""/tangrams/25_141.png"",""/tangrams/456_8.png"",""/tangrams/333_45.png"",""/tangrams/21_258.png""]",2025-01-07T00:27:14.461947631Z,/tangrams/21_258.png,2025-01-07T00:27:14.461947631Z,3,2025-01-07T00:27:14.461947631Z,2,2025-01-07T00:27:14.461947631Z
01JGZ3BMAVR5NQW4PVNMH17225,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:41:41.979716943Z,"[{""text"":""V or U"",""sender"":{""id"":""01JGZ35JFMKR5D7ZCZQRMAXZAB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ35JFMKR5D7ZCZQRMAXZAB,2025-01-07T00:55:50.559519024Z,TRUE,2025-01-07T00:56:01.690435502Z,TRUE,2025-01-07T00:56:01.606597903Z,01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2025-01-07T00:41:41.979716943Z,22,2025-01-07T00:41:41.979716943Z,65,2025-01-07T00:41:41.979716943Z,1,2025-01-07T00:41:41.979716943Z,4,2025-01-07T00:41:41.979716943Z,/tangrams/334_356.png,2025-01-07T00:56:01.690435502Z,2,2025-01-07T00:41:46.379012945Z,TRUE,2025-01-07T00:55:43.467198171Z,"[""/tangrams/349_178.png"",""/tangrams/334_356.png"",""/tangrams/83_52.png"",""/tangrams/436_260.png""]",2025-01-07T00:41:41.979716943Z,/tangrams/334_356.png,2025-01-07T00:41:41.979716943Z,7,2025-01-07T00:41:41.979716943Z,22,2025-01-07T00:41:41.979716943Z
